Country,League,season,date,B365H,B365D,B365A
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,3.2,3.0,2.4
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,1.5,3.75,7.5
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,1.83,3.3,4.75
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,1.73,3.4,5.25
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,1.73,3.4,5.25
Italy,Italy Serie A,2009/2010,2009-11-22 00:00:00,2.4,3.0,3.2
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,3.4,3.25,2.15
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,1.75,3.3,5.0
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,4.0,3.4,1.91
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,4.33,3.4,1.85
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,2.3,3.2,3.2
Italy,Italy Serie A,2009/2010,2009-11-28 00:00:00,2.3,3.2,3.2
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,1.57,3.75,6.0
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,1.67,3.6,5.25
Italy,Italy Serie A,2009/2010,2009-11-29 00:00:00,2.4,3.2,3.0
Italy,Italy Serie A,2009/2010,2009-11-28 00:00:00,1.65,3.6,5.5
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,2.5,3.2,2.88
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,1.55,3.6,7.0
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,1.91,3.2,4.33
Italy,Italy Serie A,2009/2010,2009-12-05 00:00:00,2.65,3.1,2.75
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2009-12-05 00:00:00,1.57,3.7,6.25
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,1.8,3.5,4.5
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,2.1,3.1,3.75
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,1.83,3.25,4.75
Italy,Italy Serie A,2009/2010,2009-12-06 00:00:00,2.2,3.1,3.5
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,6.0,3.5,1.65
Italy,Italy Serie A,2009/2010,2009-12-12 00:00:00,4.33,3.25,1.91
Italy,Italy Serie A,2009/2010,2009-12-12 00:00:00,2.38,3.0,3.25
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,1.91,3.2,4.33
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,3.0,3.0,2.5
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,2.25,3.1,3.4
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,1.44,4.2,7.5
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,1.8,3.4,4.75
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,2.5,3.2,2.88
Italy,Italy Serie A,2009/2010,2009-12-13 00:00:00,2.63,3.0,2.88
Italy,Italy Serie A,2009/2010,2010-01-20 00:00:00,2.3,3.1,3.2
Italy,Italy Serie A,2009/2010,2010-02-24 00:00:00,2.9,3.1,2.5
Italy,Italy Serie A,2009/2010,2010-01-20 00:00:00,2.1,3.1,3.8
Italy,Italy Serie A,2009/2010,2009-12-20 00:00:00,1.4,4.33,8.5
Italy,Italy Serie A,2009/2010,2009-12-20 00:00:00,1.33,4.75,10.0
Italy,Italy Serie A,2009/2010,2009-12-20 00:00:00,2.88,3.0,2.63
Italy,Italy Serie A,2009/2010,2009-12-20 00:00:00,1.91,3.25,4.33
Italy,Italy Serie A,2009/2010,2009-12-20 00:00:00,1.62,3.6,6.0
Italy,Italy Serie A,2009/2010,2009-12-20 00:00:00,1.73,3.6,4.75
Italy,Italy Serie A,2009/2010,2010-02-24 00:00:00,2.1,3.3,3.5
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,2.63,3.0,2.88
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,2.2,3.1,3.5
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,3.0,3.2,2.4
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,2.0,3.2,4.0
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,4.5,3.4,1.83
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,1.57,3.75,6.0
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,3.1,3.1,2.4
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,2.2,3.2,3.4
Italy,Italy Serie A,2009/2010,2010-01-06 00:00:00,3.4,3.2,2.2
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,2.35,3.2,3.1
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,1.65,3.5,6.0
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,1.65,3.5,6.0
Italy,Italy Serie A,2009/2010,2010-01-09 00:00:00,1.2,6.0,15.0
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,2.5,3.2,2.9
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,2.75,3.1,2.63
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,1.91,3.3,4.2
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,1.7,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-01-09 00:00:00,1.57,3.6,6.5
Italy,Italy Serie A,2009/2010,2010-01-10 00:00:00,2.2,3.25,3.3
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,2.4,3.0,3.2
Italy,Italy Serie A,2009/2010,2009-08-29 00:00:00,2.2,3.1,3.5
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,2.0,3.2,4.0
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,3.0,3.0,2.5
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,1.8,3.4,4.75
Italy,Italy Serie A,2009/2010,2009-08-29 00:00:00,3.0,3.0,2.5
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,1.5,4.0,7.5
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,1.95,3.2,4.2
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,3.1,3.1,2.38
Italy,Italy Serie A,2009/2010,2009-08-30 00:00:00,2.1,3.2,3.6
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,1.5,3.75,7.5
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,1.8,3.4,4.6
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,1.7,3.6,5.0
Italy,Italy Serie A,2009/2010,2010-01-16 00:00:00,4.33,3.25,1.91
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,3.5,3.25,2.1
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,2.5,3.1,2.9
Italy,Italy Serie A,2009/2010,2010-01-16 00:00:00,1.83,3.0,5.5
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,2.1,3.25,3.5
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,1.25,5.25,13.0
Italy,Italy Serie A,2009/2010,2010-01-17 00:00:00,2.1,3.2,3.6
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,1.83,3.4,4.5
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,2.4,3.2,3.0
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,2.9,3.0,2.6
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,1.95,3.2,4.2
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,2.4,3.2,3.0
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,2.5,3.1,2.9
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,3.1,3.1,2.4
Italy,Italy Serie A,2009/2010,2010-01-23 00:00:00,2.2,3.2,3.4
Italy,Italy Serie A,2009/2010,2010-01-23 00:00:00,2.5,3.1,2.9
Italy,Italy Serie A,2009/2010,2010-01-24 00:00:00,2.1,3.2,3.6
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,1.91,3.25,4.33
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,2.0,3.1,4.2
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,2.38,3.0,3.2
Italy,Italy Serie A,2009/2010,2010-01-30 00:00:00,1.95,3.25,4.2
Italy,Italy Serie A,2009/2010,2010-02-10 00:00:00,4.5,3.4,1.83
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,1.7,3.4,5.5
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,1.29,5.0,12.0
Italy,Italy Serie A,2009/2010,2010-01-30 00:00:00,2.5,2.9,3.1
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,1.29,4.75,13.0
Italy,Italy Serie A,2009/2010,2010-01-31 00:00:00,2.2,3.0,3.6
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,2.3,3.0,3.4
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,1.36,4.33,7.5
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,1.9,3.25,4.33
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,1.9,3.25,4.33
Italy,Italy Serie A,2009/2010,2010-02-06 00:00:00,4.0,3.2,2.0
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,5.0,3.25,1.8
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2010-02-06 00:00:00,1.8,3.25,5.0
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,2.5,3.2,2.88
Italy,Italy Serie A,2009/2010,2010-02-07 00:00:00,2.63,3.1,2.75
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,2.1,3.2,3.6
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,2.0,3.4,3.75
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,2.4,3.0,3.2
Italy,Italy Serie A,2009/2010,2010-02-13 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,1.73,3.5,5.0
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,3.2,3.2,2.3
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,2.38,3.0,3.25
Italy,Italy Serie A,2009/2010,2010-02-13 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-02-14 00:00:00,1.8,3.3,4.75
Italy,Italy Serie A,2009/2010,2010-02-12 00:00:00,1.57,3.6,6.5
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,1.4,4.33,8.5
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,2.1,3.3,3.5
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,4.2,3.3,1.91
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,1.91,3.4,4.0
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,1.62,3.6,6.0
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,3.5,3.3,2.1
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,3.1,3.25,2.3
Italy,Italy Serie A,2009/2010,2010-02-21 00:00:00,1.85,3.4,4.33
Italy,Italy Serie A,2009/2010,2010-02-20 00:00:00,1.5,3.8,7.5
Italy,Italy Serie A,2009/2010,2010-02-20 00:00:00,1.91,3.4,4.0
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,1.33,4.75,10.0
Italy,Italy Serie A,2009/2010,2010-02-27 00:00:00,2.2,3.2,3.4
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,2.4,3.2,3.0
Italy,Italy Serie A,2009/2010,2010-02-27 00:00:00,2.38,3.0,3.25
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,3.6,3.2,2.1
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,1.73,3.4,5.25
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,2.1,3.1,3.75
Italy,Italy Serie A,2009/2010,2010-02-28 00:00:00,2.2,3.2,3.4
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,2.0,3.25,3.9
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,2.0,3.25,3.9
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,1.4,4.5,8.0
Italy,Italy Serie A,2009/2010,2010-03-06 00:00:00,2.5,3.2,2.88
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,2.15,3.2,3.5
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,1.5,3.9,7.0
Italy,Italy Serie A,2009/2010,2010-03-06 00:00:00,2.3,3.2,3.2
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,2.9,3.1,2.5
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,2.2,3.2,3.4
Italy,Italy Serie A,2009/2010,2010-03-07 00:00:00,2.3,3.2,3.2
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,2.0,3.2,4.0
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,1.83,3.3,4.75
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,1.8,3.5,4.5
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,1.4,4.33,8.5
Italy,Italy Serie A,2009/2010,2010-03-13 00:00:00,2.0,3.2,4.0
Italy,Italy Serie A,2009/2010,2010-03-12 00:00:00,4.33,3.25,1.91
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,2.3,3.2,3.2
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,4.75,3.4,1.8
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,2.5,3.0,3.0
Italy,Italy Serie A,2009/2010,2010-03-14 00:00:00,1.36,4.5,9.0
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,2.05,3.25,3.75
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,3.0,1.8,5.0
Italy,Italy Serie A,2009/2010,2010-03-20 00:00:00,1.85,3.4,4.33
Italy,Italy Serie A,2009/2010,2010-03-20 00:00:00,3.6,3.1,2.1
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,2.6,3.1,2.8
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,2.15,3.2,3.5
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,2.15,3.1,3.6
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,1.57,3.6,6.5
Italy,Italy Serie A,2009/2010,2010-03-21 00:00:00,2.0,3.1,4.1
Italy,Italy Serie A,2009/2010,2010-03-20 00:00:00,1.75,3.4,5.0
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,2.38,3.1,3.1
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,2.4,3.0,3.2
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,1.6,3.6,6.25
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,2.05,3.2,3.8
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,1.3,5.0,11.0
Italy,Italy Serie A,2009/2010,2009-09-12 00:00:00,4.0,3.2,2.0
Italy,Italy Serie A,2009/2010,2009-09-12 00:00:00,4.75,3.3,1.83
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,1.62,3.6,6.0
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,4.0,3.2,2.0
Italy,Italy Serie A,2009/2010,2009-09-13 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,1.85,3.3,4.4
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,1.7,3.3,5.75
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,3.0,3.0,2.5
Italy,Italy Serie A,2009/2010,2010-03-25 00:00:00,2.45,3.0,3.1
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,1.25,5.5,12.0
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,5.0,3.25,1.8
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,2.05,3.2,3.75
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,4.5,3.3,1.83
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,2.5,3.1,2.9
Italy,Italy Serie A,2009/2010,2010-03-24 00:00:00,1.75,3.4,5.0
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,1.6,3.5,6.5
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,2.2,3.1,3.5
Italy,Italy Serie A,2009/2010,2010-03-27 00:00:00,1.62,3.6,6.0
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,1.6,3.5,7.0
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,2.5,3.1,2.9
Italy,Italy Serie A,2009/2010,2010-03-27 00:00:00,2.75,3.1,2.63
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,2.88,1.83,5.0
Italy,Italy Serie A,2009/2010,2010-03-28 00:00:00,1.8,3.4,4.75
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,1.29,5.0,11.0
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,3.2,3.1,2.35
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,2.63,3.1,2.8
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,1.5,4.0,6.5
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,4.33,3.6,1.8
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,2.4,3.0,3.2
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,3.2,2.0,3.5
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,5.0,3.8,1.67
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,3.0,3.0,2.5
Italy,Italy Serie A,2009/2010,2010-04-03 00:00:00,1.67,3.6,5.25
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,1.33,4.5,9.5
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,2.1,3.3,3.5
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,1.5,4.0,7.0
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,1.36,4.5,9.0
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,1.44,4.0,8.0
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,2.2,3.2,3.5
Italy,Italy Serie A,2009/2010,2010-04-10 00:00:00,3.6,3.2,2.1
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,4.5,1.62,4.5
Italy,Italy Serie A,2009/2010,2010-04-10 00:00:00,1.53,3.75,7.0
Italy,Italy Serie A,2009/2010,2010-04-11 00:00:00,3.1,3.1,2.4
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,2.1,2.0,9.5
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,2.35,3.3,3.0
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,2.35,3.2,3.1
Italy,Italy Serie A,2009/2010,2010-04-16 00:00:00,1.62,3.6,6.0
Italy,Italy Serie A,2009/2010,2010-04-17 00:00:00,1.4,4.5,8.0
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,2.75,3.1,2.63
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,3.0,3.1,2.4
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,3.25,3.2,2.25
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,4.0,3.3,1.95
Italy,Italy Serie A,2009/2010,2010-04-18 00:00:00,1.75,3.6,4.6
Italy,Italy Serie A,2009/2010,2010-04-24 00:00:00,1.22,6.0,13.0
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,1.4,4.2,9.0
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,1.44,4.33,7.0
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,4.5,3.25,1.91
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,1.5,3.75,6.0
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2010-04-24 00:00:00,1.91,3.6,3.8
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,1.5,3.75,6.0
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,1.44,4.33,7.0
Italy,Italy Serie A,2009/2010,2010-04-25 00:00:00,1.67,3.5,5.5
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,1.8,3.5,4.5
Italy,Italy Serie A,2009/2010,2010-05-01 00:00:00,1.62,3.75,5.5
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,3.5,1.83,4.0
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,7.0,4.33,1.44
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,3.6,3.5,2.0
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,1.13,7.5,21.0
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,4.5,3.5,1.8
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,7.0,4.33,1.44
Italy,Italy Serie A,2009/2010,2010-05-01 00:00:00,6.0,4.0,1.53
Italy,Italy Serie A,2009/2010,2010-05-02 00:00:00,4.0,1.62,4.75
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,1.44,4.33,7.0
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,1.8,3.0,5.75
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,1.13,8.5,17.0
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,,,
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,1.09,9.0,26.0
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,7.0,3.6,1.55
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,3.75,3.4,2.0
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,1.33,5.0,9.0
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,2.05,3.3,3.6
Italy,Italy Serie A,2009/2010,2010-05-09 00:00:00,1.36,4.5,9.5
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,1.62,3.25,7.0
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,2.2,3.1,3.5
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,1.53,3.75,7.0
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,21.0,9.0,1.1
Italy,Italy Serie A,2009/2010,2010-05-15 00:00:00,2.0,3.4,3.6
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,1.4,4.5,8.0
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,1.29,5.5,9.5
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,6.0,4.0,1.53
Italy,Italy Serie A,2009/2010,2010-05-16 00:00:00,7.5,4.5,1.4
Italy,Italy Serie A,2009/2010,2010-05-15 00:00:00,2.1,2.8,4.33
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,2.5,3.1,2.9
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,6.0,3.6,1.62
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,2.9,3.1,2.5
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,2.9,3.1,2.5
Italy,Italy Serie A,2009/2010,2009-09-19 00:00:00,1.3,5.0,11.0
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,1.33,4.75,10.0
Italy,Italy Serie A,2009/2010,2009-09-19 00:00:00,2.0,3.3,3.75
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,2.38,3.1,3.1
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,1.95,3.4,3.8
Italy,Italy Serie A,2009/2010,2009-09-20 00:00:00,1.67,3.4,6.0
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,1.8,3.4,4.75
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,2.1,3.1,3.75
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,2.15,3.1,3.6
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,2.1,3.1,3.75
Italy,Italy Serie A,2009/2010,2009-09-24 00:00:00,3.4,3.2,2.2
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,1.4,4.2,8.5
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,1.91,3.2,4.33
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,2.8,3.25,2.55
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2009-09-23 00:00:00,3.25,3.1,2.3
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,4.33,3.25,1.91
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,2.2,3.2,3.4
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,1.22,6.0,13.0
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,2.1,3.2,3.6
Italy,Italy Serie A,2009/2010,2009-09-26 00:00:00,3.75,3.1,2.1
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,1.33,4.5,11.0
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,1.67,3.4,6.0
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,1.91,3.2,4.33
Italy,Italy Serie A,2009/2010,2009-09-26 00:00:00,3.8,3.3,2.0
Italy,Italy Serie A,2009/2010,2009-09-27 00:00:00,2.25,3.2,3.3
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,3.5,3.0,2.25
Italy,Italy Serie A,2009/2010,2009-10-03 00:00:00,2.05,3.2,3.8
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,3.0,3.2,2.4
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,2.1,3.1,3.75
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,1.85,3.3,4.5
Italy,Italy Serie A,2009/2010,2009-10-03 00:00:00,1.44,4.2,7.5
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,3.8,3.3,2.0
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,1.7,3.4,5.5
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,1.65,3.6,5.5
Italy,Italy Serie A,2009/2010,2009-10-04 00:00:00,2.0,3.2,4.0
Italy,Italy Serie A,2009/2010,2009-10-18 00:00:00,2.4,3.1,3.1
Italy,Italy Serie A,2009/2010,2009-10-18 00:00:00,2.0,3.1,4.1
